w11,w12,w13,w21,w22,w23,w31,w32,w33,w41,w42,w43
0.0009407234,0.13660452,0.008631555,0.015878096,0.009305244,0.02270789,-0.0043244055,0.013313614,0.024109146,-0.025254222,-0.0043239547,-0.003913293
0.0009239894,0.13695748,0.008612375,0.015973508,0.00934207,0.022637054,-0.0043131174,0.013340647,0.02410317,-0.025249723,-0.0043168934,-0.0039244583
0.00071155257,0.1368173,0.008818715,0.016100232,0.009246167,0.022800725,-0.0043538837,0.013344506,0.02409951,-0.02522518,-0.004314386,-0.0038522792
0.00081682997,0.13694307,0.008791014,0.016185034,0.009330354,0.022862403,-0.0043696025,0.013330677,0.02414901,-0.025232187,-0.004308968,-0.003865043
0.0007980999,0.1367823,0.009124508,0.016091514,0.009320833,0.0227388,-0.0043671196,0.013317902,0.024158088,-0.025213404,-0.004316458,-0.0038393761
0.0008411307,0.13705024,0.009208482,0.016152821,0.009329086,0.022812052,-0.0043593072,0.01331523,0.02416581,-0.025213983,-0.0043313177,-0.0037633048
0.00097345177,0.13646378,0.009422871,0.0158833,0.009378565,0.022573993,-0.004378109,0.013327555,0.024155483,-0.025218604,-0.0043376405,-0.003806653
0.0008039004,0.13658898,0.00930528,0.016130537,0.009235501,0.02270014,-0.004295009,0.013338516,0.02414423,-0.025224457,-0.004334741,-0.0038134549
0.00076206867,0.13650805,0.009119832,0.016361516,0.0090825595,0.022446863,-0.0042845863,0.0133323865,0.024139171,-0.025192587,-0.004304443,-0.0038054916
0.0007447839,0.13659191,0.009038818,0.016379608,0.00908914,0.022449821,-0.0042760973,0.013350757,0.024131011,-0.025188236,-0.004298306,-0.003806414
0.000678093,0.13659766,0.009238881,0.016467739,0.009155073,0.022378203,-0.0042737084,0.01338632,0.02413798,-0.025160272,-0.004308315,-0.003795942
0.00059273996,0.136591,0.009285461,0.016382327,0.009022602,0.022281421,-0.0043322095,0.013371857,0.024112312,-0.025135526,-0.0043013208,-0.0037624324
0.00063808967,0.13639173,0.009156089,0.016456647,0.008964753,0.02184359,-0.0043394347,0.013398588,0.024128057,-0.025138889,-0.0043269945,-0.003731543
0.0006997244,0.13628665,0.0092296135,0.016461011,0.008984119,0.021836583,-0.0043358644,0.013406057,0.024127536,-0.025123365,-0.0043255487,-0.0037311413
0.00065771525,0.13664944,0.009233888,0.016419742,0.009073376,0.021529727,-0.0043488364,0.013388913,0.024138696,-0.025134932,-0.0043088947,-0.003701704
0.0006674626,0.13604812,0.008921151,0.01613999,0.0090933675,0.021599242,-0.0043918816,0.013406741,0.024083745,-0.025106091,-0.0043038907,-0.003719981
0.0005404987,0.13610435,0.008853074,0.016111577,0.0091309855,0.021706723,-0.0043894215,0.013399049,0.024070978,-0.025096215,-0.0042870534,-0.00365558
0.00070936786,0.13594373,0.009113854,0.016332446,0.009257223,0.021688595,-0.0043608574,0.013441566,0.024105681,-0.025087206,-0.004281877,-0.003750273
0.0005887898,0.13619298,0.0090539595,0.016388267,0.009311074,0.021699088,-0.0043349923,0.013459141,0.024103606,-0.025116675,-0.004270236,-0.003742087
0.0005439964,0.1363507,0.008956429,0.016327944,0.009247093,0.021696206,-0.004349403,0.01346418,0.024102867,-0.025098635,-0.004265462,-0.0037328457
0.00058297644,0.13647357,0.0089420965,0.016416939,0.009258895,0.021604246,-0.0043266066,0.013477391,0.024096714,-0.025105966,-0.0042534075,-0.003727726
0.000620891,0.13672864,0.008788061,0.016420266,0.009234504,0.021763049,-0.0043503256,0.0134991035,0.024089688,-0.025035063,-0.004258244,-0.0037347502
0.0005462957,0.13688567,0.008754349,0.016089654,0.009193982,0.021401055,-0.0043142876,0.013523278,0.024118606,-0.025042804,-0.0042778174,-0.0037119102
0.0007645846,0.13686469,0.008737628,0.016045649,0.0091402,0.021467455,-0.0042804587,0.013541651,0.024136165,-0.024978524,-0.0042544845,-0.0036266402
0.0008022907,0.13652167,0.008480185,0.0160414,0.009182904,0.02179906,-0.004272122,0.013573176,0.024134176,-0.025014842,-0.004234217,-0.0036150808
0.0008291861,0.13670853,0.008461076,0.016110819,0.009175946,0.021816852,-0.0042568,0.013574787,0.024133673,-0.025067583,-0.0042366795,-0.0036107446
0.00081203366,0.13698189,0.008354725,0.015956238,0.009174119,0.021766113,-0.004260137,0.013571622,0.02419173,-0.025041938,-0.0042714947,-0.003618019
0.0007839132,0.13729799,0.008162758,0.016067766,0.0092331,0.02176138,-0.004226267,0.013588119,0.0241948,-0.025025789,-0.004253454,-0.0036400177
0.00073759956,0.13721646,0.008214283,0.016062869,0.009050071,0.021899708,-0.0042844196,0.013591428,0.024215043,-0.025006833,-0.00425802,-0.0036349772
0.00075992034,0.13740468,0.008136911,0.016051715,0.008947604,0.021959318,-0.0043451665,0.013581964,0.024217108,-0.025010131,-0.0042314567,-0.0035930262
0.0007054393,0.1371436,0.00803439,0.015993949,0.0090108495,0.021827454,-0.004326307,0.013559474,0.024204854,-0.024951123,-0.0042027244,-0.0035913794
0.0006337752,0.1371707,0.007997347,0.016203418,0.00893771,0.021942168,-0.0043625035,0.0135387145,0.024183968,-0.024901995,-0.0042013694,-0.003577509
0.0006834117,0.13722627,0.008091483,0.01623449,0.008919808,0.022167355,-0.00441617,0.01354083,0.024183465,-0.02490673,-0.004161111,-0.003557784
0.0007125399,0.13720588,0.008194811,0.016113738,0.00896812,0.022151535,-0.0044128764,0.013560877,0.02419137,-0.024919374,-0.0041623064,-0.0035692262
0.000723454,0.13702461,0.008207114,0.016055316,0.00899271,0.02197977,-0.0043906406,0.01352844,0.02418756,-0.024892993,-0.004141199,-0.0035560632
0.00059981766,0.13715555,0.007977263,0.016020687,0.00902263,0.022085425,-0.004360196,0.013510327,0.024164107,-0.024834793,-0.004132788,-0.0035414426
0.0006065074,0.13693456,0.008388476,0.016018756,0.009093981,0.021870285,-0.004380399,0.0135361925,0.02417157,-0.024938382,-0.0041156095,-0.0035399974
0.0004971778,0.13713074,0.008182185,0.016268631,0.009157036,0.022295859,-0.004411032,0.013537349,0.02417385,-0.024940832,-0.0041459613,-0.0035742158
0.0005254707,0.13683467,0.00819213,0.016028749,0.009266563,0.022370802,-0.004418227,0.013483136,0.024144622,-0.024936508,-0.0041584726,-0.0036949466
0.00057274837,0.1367648,0.008109959,0.016095504,0.0093469545,0.022732267,-0.0045589935,0.013489727,0.024147548,-0.024728298,-0.0041715764,-0.0036558772
0.0005300045,0.1365279,0.008382661,0.01614484,0.009789364,0.022559505,-0.004536887,0.013520148,0.024106767,-0.024767017,-0.0041709105,-0.0036505128
0.0005898833,0.13664559,0.008562195,0.01595928,0.009759713,0.022669382,-0.0045135887,0.013512756,0.024109252,-0.024742981,-0.0041709254,-0.0036569117
0.0006012486,0.13660964,0.008300745,0.016078612,0.009982895,0.023063738,-0.0045051426,0.013507546,0.02412009,-0.024946392,-0.004163198,-0.0036236143
0.00059845025,0.13690184,0.008428291,0.016120432,0.009834383,0.022979548,-0.0045353905,0.01347603,0.024172932,-0.024966074,-0.004148425,-0.0036160208
0.0005981366,0.13704176,0.008482164,0.01571584,0.009995721,0.023368062,-0.0045432886,0.013480713,0.02417884,-0.024964489,-0.004167475,-0.0036320295
0.00047823554,0.13707617,0.008420256,0.016007582,0.010079554,0.023217589,-0.004486929,0.013510888,0.024188673,-0.024965426,-0.0041798414,-0.0036553417
0.00043963274,0.13715623,0.008283483,0.015967127,0.0098226145,0.02321647,-0.0044307313,0.013527112,0.024157101,-0.024983287,-0.004126961,-0.003662727
0.00021702972,0.13703422,0.00819521,0.016084533,0.009730199,0.023336977,-0.0044645625,0.013511352,0.024171757,-0.024952756,-0.00413028,-0.0036781323
7.566259e-05,0.13788709,0.007876065,0.016110612,0.009469753,0.023497108,-0.004487403,0.013537793,0.024182286,-0.024904033,-0.0041301083,-0.0036515961
7.881534e-05,0.13792992,0.00799678,0.016184462,0.00948818,0.023465613,-0.004471646,0.013538622,0.024189152,-0.024902241,-0.004155219,-0.003683008
0.00019445956,0.13803114,0.008041749,0.016197693,0.00944855,0.023299314,-0.004459162,0.0135274185,0.024170997,-0.024831267,-0.0041438453,-0.003697716
0.00024219802,0.13804673,0.008153032,0.016178416,0.0095317485,0.023234636,-0.004428832,0.013538105,0.024184486,-0.024867052,-0.004144524,-0.0036904798
0.00045901877,0.1378555,0.008223538,0.015954742,0.009876737,0.023093034,-0.0044808886,0.013582401,0.02418667,-0.024876809,-0.004146969,-0.003686982
0.0006804249,0.1379283,0.008424115,0.015966611,0.009657888,0.022781571,-0.0044080857,0.013621164,0.024200464,-0.024899408,-0.0040407465,-0.0036570558
0.00065966614,0.1376924,0.008442856,0.015616912,0.009780205,0.022708569,-0.004447022,0.013622269,0.024181085,-0.024868859,-0.0040433044,-0.0036891254
0.0007418545,0.1375919,0.00837005,0.015698152,0.009712418,0.022549337,-0.004421917,0.013630905,0.024175672,-0.024843372,-0.0040379222,-0.0036856316
0.00045928158,0.13743518,0.007967422,0.015630607,0.00948419,0.022213629,-0.004420681,0.013598404,0.024212997,-0.024819875,-0.0040442143,-0.0036955809
0.0005104754,0.13699302,0.00824186,0.0154475905,0.00937393,0.022021381,-0.0043885405,0.013586346,0.024208207,-0.024816949,-0.004068544,-0.003676138
0.00046711182,0.13710739,0.007923499,0.015405563,0.009493918,0.022129087,-0.0044391444,0.01359742,0.024190161,-0.024834324,-0.0040612835,-0.0036691658
0.0006869781,0.13679709,0.008426699,0.015753603,0.009848802,0.022514362,-0.004410461,0.013598373,0.024279894,-0.024864266,-0.0040003066,-0.0036288158
0.0007274694,0.13699916,0.0085783275,0.015499667,0.009717871,0.022906758,-0.004419779,0.013584953,0.024265328,-0.024949223,-0.004007257,-0.0036128114
0.00067723665,0.13724928,0.008538393,0.015503892,0.0097166365,0.022896027,-0.0044506434,0.013615082,0.024254749,-0.024932371,-0.004000494,-0.0036118526
0.00073617697,0.13759194,0.008032709,0.0154160485,0.0096798,0.022792703,-0.0044622817,0.013599451,0.024249338,-0.024931202,-0.0040176637,-0.003590647
0.0007083111,0.13767907,0.008060293,0.015378055,0.009613289,0.022777742,-0.0045605395,0.013606748,0.024280516,-0.024920672,-0.0040348186,-0.0035669017
0.00061460154,0.13786443,0.008218723,0.01541289,0.009600809,0.022868821,-0.00458136,0.013620447,0.024271728,-0.024898674,-0.00403419,-0.0035677704
0.00061819184,0.13753335,0.008203944,0.015704565,0.009644448,0.022829138,-0.0045943833,0.013668491,0.024329176,-0.024925746,-0.0040494744,-0.0035804035
0.00068593083,0.13759948,0.008276269,0.015320184,0.009811191,0.02262787,-0.004610746,0.013643816,0.024317782,-0.024911242,-0.0040821843,-0.0035818666
0.00063846115,0.13765056,0.008358299,0.015333213,0.009937157,0.022673935,-0.0046038046,0.013653768,0.024298048,-0.024894739,-0.004078633,-0.003561074
0.0006707261,0.13753133,0.008304235,0.015350522,0.009792744,0.022818545,-0.0045530447,0.013607564,0.024288053,-0.02489908,-0.004065615,-0.0035637354
0.0006580955,0.13770947,0.008380833,0.015266992,0.0096775405,0.022871826,-0.004512445,0.013587275,0.02425539,-0.024853617,-0.004074538,-0.003592811
0.0006262963,0.13751628,0.008324475,0.015363902,0.009662294,0.022723598,-0.004541571,0.013561338,0.024215562,-0.024836276,-0.0040675323,-0.003597499
0.00055211195,0.13717481,0.008272938,0.015279023,0.009595786,0.022487516,-0.004591458,0.013563431,0.024206068,-0.024895137,-0.00407074,-0.003582285
0.00052546855,0.1382534,0.008035737,0.015229081,0.009468744,0.022364354,-0.0045390963,0.013521875,0.024214083,-0.024908924,-0.0041082,-0.0035738961
0.00049339345,0.13815942,0.008096311,0.01525353,0.009491081,0.022381114,-0.004546594,0.013523085,0.024202842,-0.02490977,-0.0041063176,-0.003567914
0.0005424499,0.13862589,0.008188856,0.015511315,0.009634343,0.022434793,-0.0045046834,0.013507422,0.024196615,-0.024896774,-0.0041397936,-0.0035583
0.00060479116,0.13849105,0.008248303,0.0154880285,0.009659313,0.022239558,-0.004505504,0.013512911,0.024198748,-0.024904002,-0.0041391496,-0.0035543258
0.00047446933,0.1381444,0.008243726,0.01553639,0.009775172,0.022104325,-0.004541176,0.013562791,0.02426127,-0.024936976,-0.00410161,-0.0033438972
0.00052158,0.13818274,0.00825784,0.015527423,0.009579972,0.021963086,-0.00449345,0.013542804,0.024265766,-0.024942586,-0.004110087,-0.0033516423
0.0005687684,0.13803004,0.008256351,0.015622804,0.009544771,0.022003453,-0.004423546,0.013614016,0.024324993,-0.02493924,-0.004109763,-0.003441744
0.000667423,0.13779356,0.008447195,0.015305835,0.009506675,0.021676416,-0.004404689,0.013621686,0.024329286,-0.024952183,-0.0041254153,-0.003432349
0.0007939262,0.1378706,0.0084649045,0.015324116,0.009590528,0.022026286,-0.004428824,0.013613103,0.024327017,-0.024922559,-0.004147881,-0.003438507
0.00080199743,0.13798,0.008585674,0.015308932,0.009611783,0.021984924,-0.004423405,0.013614257,0.024323264,-0.024923533,-0.004140247,-0.0034326466
0.0007857235,0.13815409,0.008541845,0.015414131,0.009556918,0.022077734,-0.004432261,0.013607352,0.024316331,-0.024923926,-0.0041203727,-0.0034148074
0.0008828209,0.13705646,0.008245369,0.01524314,0.009486749,0.021695388,-0.004596628,0.01374728,0.024321526,-0.025049109,-0.004132253,-0.003415776
0.00083832664,0.13715838,0.008487564,0.015318588,0.009417286,0.021797597,-0.0046298597,0.013758038,0.024328878,-0.025067419,-0.0041201757,-0.0034223434
0.0008616792,0.13742587,0.008416036,0.015349359,0.009228878,0.021931235,-0.0046107005,0.013733784,0.024319906,-0.025056608,-0.0041161524,-0.0034193576
0.0009468561,0.13724895,0.008528755,0.015198989,0.009266737,0.02220467,-0.004619166,0.013697734,0.0244104,-0.025060851,-0.0041194013,-0.0034191401
0.0008028363,0.13773112,0.00838545,0.015296046,0.009268856,0.022127813,-0.00463647,0.013745844,0.024399625,-0.025032632,-0.004131951,-0.0034264587
0.0007718731,0.1379017,0.00831819,0.015377132,0.009287813,0.022131268,-0.004666717,0.013730071,0.024390558,-0.02503398,-0.004121766,-0.0034018056
0.0006615776,0.1381017,0.008361303,0.015315443,0.0093875,0.021897767,-0.0046783527,0.013688406,0.024397003,-0.025045617,-0.004108085,-0.0033888894
0.0007187469,0.1381896,0.008293556,0.015459394,0.009299114,0.021004638,-0.0047459714,0.013632062,0.024252452,-0.0249965,-0.0040798057,-0.0033513526
0.0007331532,0.1378856,0.008271046,0.015449579,0.00929069,0.021143615,-0.0047533577,0.013665944,0.024237718,-0.024982069,-0.0040569557,-0.0033506686
0.0007559097,0.13806993,0.008338996,0.015428706,0.009282594,0.021298986,-0.00471218,0.013697185,0.02423373,-0.024979418,-0.004063909,-0.0034088513
0.00067439437,0.13788047,0.008200259,0.015368771,0.009240379,0.021204088,-0.004686031,0.013680088,0.024226975,-0.024977405,-0.0040648733,-0.0034053926
0.00072281307,0.13794182,0.0082962625,0.015458777,0.009383499,0.021249844,-0.0046523963,0.013704985,0.02423598,-0.0249771,-0.0040850695,-0.0033735062
0.00090694777,0.13797754,0.008019332,0.015092678,0.009139389,0.021364406,-0.0046903696,0.013696618,0.024234334,-0.024884978,-0.0040628584,-0.0035079336
0.0009544994,0.13743544,0.008492514,0.014828224,0.009341493,0.021538297,-0.0046716635,0.013648413,0.02426006,-0.025029277,-0.003989046,-0.0034766789
0.0009869267,0.13750255,0.008428528,0.014716758,0.009395099,0.021571312,-0.0046524494,0.013636963,0.02425969,-0.025027556,-0.003965333,-0.0034591919
0.00079983624,0.1376704,0.008317784,0.014844821,0.009407563,0.021521708,-0.004655185,0.013631732,0.024254533,-0.025010956,-0.0039633317,-0.0034640837
0.0009688793,0.13731612,0.008410475,0.014856638,0.009383566,0.02193327,-0.004712603,0.013587854,0.024303146,-0.024939721,-0.0039721965,-0.0034897516
0.0008745935,0.1372421,0.0085805375,0.014866329,0.009259201,0.021916877,-0.004719384,0.013556617,0.024250923,-0.024946,-0.0039820126,-0.0034919125
0.0007984368,0.1370184,0.008665429,0.014952636,0.009337417,0.021914966,-0.0047667366,0.013625118,0.024279332,-0.024938406,-0.0039710132,-0.0035002762
0.00078874064,0.13702016,0.0085734995,0.01503551,0.0092950575,0.021832684,-0.0046808203,0.0135922525,0.024267131,-0.024963025,-0.0039878245,-0.003491377
0.0012374801,0.13831173,0.009199435,0.015254019,0.009363583,0.021628108,-0.004643597,0.013415658,0.024439853,-0.025035398,-0.0039924844,-0.0033898999
0.0013356503,0.13851699,0.009099815,0.015185837,0.009273813,0.021678532,-0.0046365685,0.013378107,0.024424654,-0.025012055,-0.0040038843,-0.0034021896
0.0015188083,0.13812867,0.008918971,0.015193349,0.009259224,0.02167215,-0.0045869113,0.013354761,0.024416566,-0.024933936,-0.004085415,-0.0034171739
0.0013361099,0.13849956,0.008674768,0.015209941,0.009199546,0.021619419,-0.0046065915,0.013372269,0.024378186,-0.02493024,-0.0040728995,-0.0034461643
0.0012174359,0.1383566,0.0084852055,0.015104639,0.0091927955,0.021754699,-0.0046042744,0.013375891,0.024397032,-0.02495592,-0.0040809526,-0.0034388176
0.0011851162,0.13863654,0.008450084,0.0149400225,0.009193394,0.021631459,-0.004608348,0.013333188,0.024400814,-0.024863724,-0.004090234,-0.0034161706
0.0010711845,0.13862619,0.008455038,0.014940147,0.009101627,0.02171117,-0.004677132,0.013361625,0.024430715,-0.02488538,-0.0040937015,-0.003407355
0.0010006314,0.13847442,0.008591645,0.014888635,0.009114048,0.021585805,-0.0046466924,0.0133481175,0.02436415,-0.024925727,-0.0041093924,-0.003261947
0.0011247841,0.13826369,0.00852122,0.014986871,0.009124178,0.021653106,-0.004662552,0.013346998,0.024366893,-0.024866628,-0.004102661,-0.0032720384
0.00089495437,0.13801947,0.008376656,0.015031736,0.009091417,0.02175596,-0.0045593665,0.0131704435,0.02438781,-0.024859242,-0.0041161724,-0.0033141987
0.0008033326,0.13783662,0.008332032,0.015040315,0.00901752,0.021794422,-0.0045658806,0.013163551,0.024453033,-0.024823677,-0.004131562,-0.0033215617
0.000828972,0.13788088,0.008423054,0.01498546,0.009023993,0.021846414,-0.0045442246,0.013167432,0.024453778,-0.024835436,-0.004134912,-0.0033429372
0.0008659934,0.13786173,0.008350665,0.014736623,0.009174206,0.022199346,-0.0045565125,0.01314815,0.02444037,-0.024840081,-0.0042155944,-0.0033405176
0.0008552051,0.13770525,0.00841669,0.0146948015,0.009134145,0.022095462,-0.0045579886,0.01313684,0.024469616,-0.024895435,-0.00419518,-0.0033227897
0.00093541335,0.13754703,0.0087407045,0.014743121,0.009077419,0.02216703,-0.004553948,0.01318317,0.02445289,-0.024800891,-0.004268869,-0.0032981776
0.00093366334,0.1377697,0.008790246,0.014700486,0.0091026835,0.021879945,-0.0045185545,0.013242758,0.02440829,-0.02481238,-0.0043539903,-0.0033427945
0.00088836986,0.13803773,0.008748013,0.014696854,0.009002032,0.02195125,-0.0044585774,0.013221211,0.024402544,-0.02479897,-0.0043462166,-0.0033035087
0.0011238122,0.13782056,0.00894624,0.014601205,0.008983708,0.021903526,-0.0044897622,0.013267957,0.024371255,-0.024888033,-0.0043341685,-0.003261941
0.0009950589,0.13791855,0.009071616,0.014565349,0.009067937,0.0218157,-0.0045082183,0.013288108,0.024377652,-0.024966562,-0.0043120775,-0.0032293908
0.001076762,0.13819486,0.009120243,0.014509018,0.0090420935,0.021627948,-0.0044930708,0.01327787,0.024373826,-0.024977306,-0.0043048686,-0.0032363716
0.0013021589,0.13825917,0.008909206,0.014528157,0.009021272,0.02180503,-0.004566255,0.013238644,0.024268685,-0.024975859,-0.0042727576,-0.0031982362
0.0012387044,0.138408,0.009016057,0.0145637,0.009115245,0.02198457,-0.00456749,0.013136036,0.024249302,-0.024977287,-0.0042412695,-0.0031905985
0.0011234372,0.13879104,0.008945908,0.015202942,0.009043827,0.021928184,-0.0044829696,0.0132712,0.024275092,-0.02493525,-0.004262785,-0.003017342
0.0012302612,0.13867597,0.00894633,0.01530769,0.009078207,0.0215287,-0.00447423,0.013415808,0.024298446,-0.024964219,-0.0042020273,-0.0031060714
0.00128065,0.1386962,0.008885908,0.015119649,0.009050235,0.021655273,-0.004506527,0.013457649,0.024278436,-0.024991818,-0.004206167,-0.0030736264
0.0012606204,0.13833663,0.009079768,0.015092738,0.00907956,0.021878766,-0.0045619523,0.013372221,0.024330419,-0.024940303,-0.0042400076,-0.0030459198
0.0011848573,0.13861793,0.008849962,0.0151061,0.009143806,0.02176975,-0.0045391647,0.013370896,0.024353892,-0.024950549,-0.004258697,-0.0030608163
0.0011023644,0.13886894,0.008839823,0.015285964,0.009093057,0.021836713,-0.0045230524,0.013420499,0.024353297,-0.025019884,-0.004255606,-0.0030624792
0.0011406852,0.13899572,0.008864077,0.015272862,0.009178853,0.021711303,-0.0045330217,0.013473599,0.024381908,-0.025073284,-0.0042414675,-0.003074493
0.0010494317,0.13900022,0.008751042,0.015295632,0.009303129,0.021603925,-0.004466823,0.013481225,0.024379456,-0.02516187,-0.0042520068,-0.003097456
0.0011188234,0.1390881,0.0087777,0.015256617,0.00933293,0.021774888,-0.0045026983,0.01347514,0.024349952,-0.025155252,-0.0042212214,-0.0031164393
0.0011353553,0.13911147,0.008765078,0.015301496,0.009308258,0.0218079,-0.004512698,0.013475662,0.024336232,-0.025172578,-0.004219552,-0.0031046334
0.00082736026,0.13836472,0.008694184,0.01531503,0.009225991,0.021790724,-0.004579244,0.013441895,0.024354173,-0.025143752,-0.0042142393,-0.003130976
0.0009432431,0.1386118,0.008970352,0.015497235,0.009295004,0.02152038,-0.0045737936,0.013345526,0.024462791,-0.025120214,-0.0041676997,-0.0030403459
0.00094909454,0.13831612,0.00879599,0.015192817,0.009250178,0.021694494,-0.004498386,0.0133664,0.024446102,-0.025082799,-0.0042095715,-0.0030421102
0.00091543136,0.13834298,0.008858281,0.015220216,0.009218999,0.021607693,-0.0044888584,0.013408447,0.02439074,-0.025076922,-0.004240893,-0.0030239872
0.0011011029,0.1385088,0.008853115,0.01537012,0.009261986,0.021624511,-0.0045107673,0.013442803,0.02439152,-0.025113521,-0.0042272974,-0.0030135151
0.0012214194,0.13843344,0.008815611,0.015352511,0.009196554,0.021424472,-0.004450202,0.013410613,0.024388643,-0.025087181,-0.0041880067,-0.0030152795
0.0011400973,0.13849664,0.008653626,0.01538042,0.00919722,0.021379907,-0.004454045,0.013414527,0.024385547,-0.025078153,-0.0041966536,-0.003010265
0.001062682,0.138493,0.008587666,0.014882154,0.009059959,0.020784253,-0.0043769386,0.013441533,0.02432743,-0.024972718,-0.00419451,-0.0030164667
0.0009457994,0.1387003,0.008631968,0.014925826,0.008992608,0.02092186,-0.0043601966,0.01352135,0.024327045,-0.025008706,-0.0042273793,-0.0030498086
0.0009071568,0.13844374,0.008642856,0.014989397,0.009097558,0.020898078,-0.004397093,0.013544838,0.024306208,-0.02499349,-0.00425855,-0.0030508044
0.00094278564,0.13834488,0.008530813,0.0148636615,0.009092243,0.0211102,-0.0045468244,0.013581251,0.024230843,-0.024959339,-0.0042888504,-0.0030572342
0.0011878316,0.13872337,0.008418313,0.0150176175,0.009097851,0.021181062,-0.0044041905,0.01353553,0.024205413,-0.025224749,-0.0043212543,-0.0030705451
0.0012489404,0.13864937,0.008338919,0.014937488,0.009195766,0.021417571,-0.004475028,0.013561106,0.024123922,-0.025154985,-0.0043090517,-0.0031262178
0.0012179414,0.13859393,0.008605576,0.0149596725,0.009192315,0.021444311,-0.004477334,0.013572988,0.02414948,-0.025259875,-0.004244104,-0.0031246578
0.0011674301,0.13858591,0.008558064,0.014908726,0.009180902,0.021392245,-0.004483855,0.013574187,0.024151187,-0.02526159,-0.0042375526,-0.0031306467
0.0010206001,0.13864623,0.008694127,0.0148794,0.009293632,0.021398254,-0.004476488,0.013570152,0.024183713,-0.02527131,-0.004194852,-0.0031436086
0.001043172,0.13870554,0.008842329,0.014834599,0.009298666,0.02119542,-0.004470255,0.013612186,0.024182582,-0.02530066,-0.0042099156,-0.0030730853
0.00087803695,0.13837242,0.008604281,0.014790092,0.009318837,0.021476364,-0.0044594277,0.013646681,0.02419483,-0.025178475,-0.0042505614,-0.0030682527
0.0009336758,0.1383903,0.008825826,0.014756567,0.0092812525,0.0211496,-0.0044481363,0.013644137,0.024196224,-0.025196608,-0.0042556347,-0.003075379
0.0009463134,0.13845219,0.008782478,0.014785432,0.00927511,0.02115052,-0.0044309036,0.01365884,0.024192523,-0.025175858,-0.00426188,-0.0030685132
0.00087401684,0.1384212,0.008921812,0.014808118,0.00936165,0.021471303,-0.004392687,0.013632999,0.024218846,-0.0252508,-0.004270068,-0.0030267246
0.0008575054,0.13827008,0.008970599,0.014922662,0.0093630785,0.021490017,-0.004444574,0.013588273,0.024216045,-0.025263667,-0.004269179,-0.0030491266
0.0010392177,0.13761391,0.008853579,0.015111059,0.009438537,0.021303646,-0.004392453,0.013541174,0.024156872,-0.025253367,-0.0042388565,-0.0031296206
0.00093698065,0.13738441,0.009091331,0.015087304,0.009445806,0.02154473,-0.0044550626,0.013514409,0.024177393,-0.025213575,-0.0042003714,-0.0030722579
0.0009053069,0.13749024,0.009141438,0.0151924025,0.009586222,0.021593759,-0.004439082,0.01351942,0.024170106,-0.02525166,-0.004240902,-0.0029969125
0.0008863069,0.13772142,0.009207609,0.015180624,0.009667482,0.021729087,-0.0044890027,0.013543935,0.024158526,-0.025251862,-0.004239018,-0.0030795492
0.0009262349,0.13753997,0.008931156,0.0151495645,0.009659139,0.022033323,-0.0045190593,0.013535312,0.024169764,-0.02524838,-0.0042272047,-0.0030793336
0.0009821849,0.13734338,0.009029143,0.015162011,0.009670561,0.022161704,-0.0045500984,0.013534441,0.024168154,-0.025317218,-0.0042244415,-0.003070712
0.00095300406,0.13698809,0.009182226,0.015195415,0.009601167,0.02219793,-0.004599527,0.013545113,0.024116728,-0.02531669,-0.004191655,-0.003107995
0.00090829964,0.13659762,0.009092575,0.015140115,0.00947626,0.022430038,-0.0045506917,0.0135091655,0.024131343,-0.025323825,-0.004217661,-0.0030582768
0.0010246811,0.13666032,0.009243509,0.015147605,0.00950591,0.02232768,-0.004537235,0.013494746,0.024124866,-0.025353527,-0.0041811806,-0.0030780514
0.0009933156,0.13671729,0.00907208,0.015233189,0.009616344,0.022326827,-0.004540946,0.013496752,0.024132425,-0.025366817,-0.0041547213,-0.00306359
0.0010437506,0.1373325,0.008849036,0.015302696,0.009602403,0.022449356,-0.0044974466,0.013491433,0.024144541,-0.02535298,-0.0041464916,-0.0031067978
0.0010421544,0.13727431,0.00885332,0.015590912,0.00965694,0.022504158,-0.0044768457,0.013506971,0.024135154,-0.025357062,-0.0040998277,-0.0030990634
0.0010448468,0.1370611,0.00922985,0.015697699,0.009659936,0.022432009,-0.0044278065,0.013481718,0.024125492,-0.025532302,-0.0040801964,-0.0031049508
0.001124921,0.13724816,0.009300026,0.015568132,0.0098343305,0.022780169,-0.0044261767,0.013420421,0.02411546,-0.02553444,-0.0040737097,-0.003180297
0.0011313158,0.13761222,0.009216331,0.0153423315,0.009680062,0.022720361,-0.0043574,0.013443566,0.024109006,-0.02548996,-0.004070513,-0.003225227
0.0011945983,0.13760251,0.009137332,0.015354751,0.00976954,0.022975694,-0.0043745846,0.013422367,0.024093477,-0.02553817,-0.004057547,-0.0032331422
0.0011433262,0.13778311,0.009124445,0.015240327,0.009581722,0.022847913,-0.0043861144,0.013427679,0.024123406,-0.025539566,-0.0040584556,-0.0032335108
0.0012574604,0.13800107,0.009260172,0.01516924,0.009581571,0.022940682,-0.0044085686,0.013421695,0.024091167,-0.0255303,-0.0041364576,-0.003230596
0.0013088753,0.13796394,0.009228989,0.015067517,0.009516008,0.022827918,-0.0043918965,0.013427773,0.024082221,-0.0255303,-0.0041396753,-0.0032032265
