w11,w12,w13,w21,w22,w23,w31,w32,w33,w41,w42,w43
0.011525818,0.05353852,0.019985901,-0.018286716,0.035664354,0.03782474,-0.021193312,-0.014521431,-0.017937325,0.002525881,-0.018515674,-0.010058814
0.011586489,0.054268263,0.020162739,-0.018284818,0.03530381,0.037401464,-0.02121073,-0.014517985,-0.017976586,0.002562738,-0.018390477,-0.010039446
0.011036669,0.05337518,0.019733215,-0.018265821,0.035382003,0.03775509,-0.021396799,-0.014587743,-0.018073829,0.002711901,-0.018626632,-0.009944933
0.011045746,0.053474333,0.019615874,-0.018270971,0.035350993,0.037530705,-0.02136423,-0.014619034,-0.018054398,0.002715647,-0.018611776,-0.009942037
0.011137215,0.05341859,0.019782301,-0.018301208,0.035412952,0.037459265,-0.021479554,-0.014615198,-0.01822526,0.002693322,-0.018564407,-0.00992621
0.011309794,0.05365909,0.019755611,-0.01830133,0.03567664,0.03780838,-0.021441355,-0.014610183,-0.018222285,0.002708542,-0.018556306,-0.009920074
0.01128328,0.053544715,0.019774642,-0.018299721,0.035877503,0.038224034,-0.021737466,-0.014617841,-0.018239439,0.002755475,-0.018590732,-0.009940167
0.011283887,0.053396784,0.019769518,-0.018300187,0.035972208,0.038158722,-0.021736871,-0.014616239,-0.018237337,0.002719187,-0.018581025,-0.010038631
0.011342922,0.053391043,0.019861925,-0.018310325,0.03583945,0.03769706,-0.021647308,-0.014589577,-0.018254586,0.002707501,-0.018590825,-0.010060773
0.011287957,0.053236842,0.019912988,-0.01832225,0.036085963,0.03817601,-0.021507975,-0.014591857,-0.01822453,0.00269103,-0.018563474,-0.010046121
0.011242377,0.05331644,0.019941946,-0.018337734,0.036017664,0.038195036,-0.021489544,-0.014605383,-0.01821251,0.002686022,-0.018540932,-0.010056216
0.011302708,0.053288933,0.019871332,-0.01833869,0.03611263,0.038024444,-0.021589017,-0.014598751,-0.018199394,0.002684219,-0.018546263,-0.010047132
0.011195145,0.053205766,0.019868689,-0.018346418,0.036137898,0.03806904,-0.021615585,-0.014601927,-0.018203506,0.002665672,-0.01856252,-0.010033205
0.011186125,0.05301349,0.019860368,-0.018346291,0.036190886,0.037918326,-0.021635829,-0.014627689,-0.018209899,0.002597903,-0.01857529,-0.010093982
0.011205352,0.05308549,0.019868355,-0.018351313,0.036120445,0.037798256,-0.02170539,-0.014625805,-0.01821587,0.002601937,-0.0185719,-0.010098707
0.011161551,0.053121824,0.020001488,-0.01835397,0.03618955,0.03794771,-0.021841662,-0.014615926,-0.018218406,0.00260557,-0.018577335,-0.010374623
0.01124222,0.053138673,0.01995497,-0.0183522,0.03604205,0.03791461,-0.02177527,-0.01462805,-0.01820214,0.002615911,-0.018567769,-0.010354507
0.011237723,0.053394407,0.0198387,-0.018371543,0.03627717,0.03846987,-0.021743318,-0.014641388,-0.018193493,0.002604084,-0.018591262,-0.01037747
0.011181043,0.05327237,0.019843314,-0.018367829,0.03610535,0.038370363,-0.021632407,-0.014644,-0.01823427,0.002602635,-0.018597221,-0.010404364
0.01121163,0.053192396,0.019859815,-0.01836513,0.03617536,0.03829844,-0.021608531,-0.014650924,-0.018224744,0.002638247,-0.018601147,-0.01039249
0.011110124,0.053159893,0.019758217,-0.018358849,0.03618811,0.037761908,-0.021468028,-0.014649723,-0.018194055,0.002661739,-0.018591462,-0.010399343
0.011202867,0.053092323,0.019879058,-0.018358069,0.03592284,0.037159733,-0.021501957,-0.014651232,-0.01817261,0.002657997,-0.018544216,-0.010541601
0.011228505,0.053301945,0.019851055,-0.01836377,0.03588177,0.03708473,-0.021445833,-0.014620468,-0.0181409,0.00264695,-0.018544953,-0.010529962
0.01131591,0.05337033,0.01981598,-0.018364562,0.035513554,0.037128154,-0.021457681,-0.01463395,-0.018141977,0.002701712,-0.018511968,-0.010698967
0.011266363,0.053303346,0.019786047,-0.01837195,0.035630547,0.03712243,-0.02131754,-0.014634126,-0.018146887,0.002685141,-0.018530916,-0.010714686
0.011222071,0.053232055,0.019802125,-0.018372511,0.035763945,0.03719565,-0.021356057,-0.014619847,-0.01818083,0.002683204,-0.018535199,-0.010702647
0.011242759,0.053248547,0.01987453,-0.018373864,0.03574121,0.037236825,-0.021367883,-0.014585498,-0.018176554,0.002682034,-0.0185294,-0.010703902
0.011449171,0.053437684,0.019730356,-0.018382773,0.036000043,0.037280854,-0.021365901,-0.014598816,-0.018173512,0.002703835,-0.018557701,-0.010784446
0.011362855,0.05353703,0.019796401,-0.01838229,0.03609362,0.037461095,-0.021436194,-0.014530639,-0.018290222,0.00277579,-0.018576171,-0.010736186
0.011362231,0.053677287,0.019849753,-0.018383935,0.03615121,0.0376138,-0.021315388,-0.014520475,-0.018289814,0.002711193,-0.018557768,-0.010667175
0.011223248,0.053546593,0.019810375,-0.018380893,0.036104526,0.03753237,-0.021292077,-0.014517449,-0.01832219,0.002722162,-0.01854966,-0.010659435
0.01120235,0.053452574,0.019857248,-0.018389037,0.036008913,0.03714147,-0.021242868,-0.014521341,-0.018325927,0.002746113,-0.018542886,-0.010666056
0.011249299,0.05360108,0.019798994,-0.018374074,0.036130566,0.037576996,-0.02103506,-0.014491013,-0.018329205,0.002692972,-0.018526273,-0.010674233
0.011181817,0.053472534,0.019952703,-0.018376272,0.036229413,0.037529945,-0.020993344,-0.014498445,-0.018343601,0.002651728,-0.018528193,-0.010640676
0.011098086,0.05319365,0.020053033,-0.01838494,0.036251515,0.03698004,-0.02102028,-0.014513265,-0.018375237,0.002670543,-0.01854197,-0.010680897
0.011120194,0.05324418,0.02001548,-0.01838134,0.03631794,0.03721056,-0.021080004,-0.014493688,-0.01836694,0.002689739,-0.018525159,-0.010723717
0.011261731,0.05322874,0.020017281,-0.018387053,0.036186285,0.03720783,-0.021083655,-0.01449379,-0.018394168,0.002612702,-0.018525885,-0.010728945
0.011318601,0.053318888,0.020148907,-0.018397888,0.03614583,0.036908932,-0.021175565,-0.014488258,-0.01834885,0.002615837,-0.018550925,-0.01057826
0.011284818,0.0532183,0.020219974,-0.01839624,0.036201037,0.037204303,-0.021057451,-0.014468145,-0.018355267,0.002592383,-0.018544232,-0.010566837
0.011269373,0.05317664,0.020235928,-0.01840272,0.03620767,0.0370793,-0.021026133,-0.014466182,-0.018350702,0.0025941,-0.018549547,-0.01059687
0.011147992,0.053570323,0.020233955,-0.018400015,0.03624673,0.037549626,-0.021200169,-0.014469077,-0.018374192,0.002552391,-0.0185548,-0.010594277
0.011082556,0.053396437,0.020269817,-0.01839614,0.036283568,0.03772754,-0.021098562,-0.014464172,-0.018358653,0.002537548,-0.018547833,-0.010559344
0.011072184,0.05365202,0.020246929,-0.018387869,0.03631365,0.037243452,-0.021188674,-0.014499068,-0.018344456,0.002589517,-0.018532414,-0.010599504
0.011027738,0.05362639,0.02024139,-0.018383399,0.036083005,0.037488136,-0.021062724,-0.014494772,-0.018322984,0.002657634,-0.018506782,-0.010647843
0.011054541,0.053627227,0.020256279,-0.018389134,0.036101993,0.037205633,-0.021092322,-0.014494145,-0.018327266,0.002630799,-0.018460648,-0.010603817
0.011045611,0.05363994,0.020213641,-0.018387306,0.03615859,0.037650704,-0.021025026,-0.01450278,-0.018349387,0.002619644,-0.018423308,-0.010621029
0.01106116,0.05344199,0.020181593,-0.018397132,0.036209892,0.037951976,-0.020862093,-0.014483222,-0.018411538,0.00260563,-0.018464597,-0.010629782
0.011023914,0.053464383,0.020215742,-0.018395565,0.036072083,0.03780747,-0.020868888,-0.014476895,-0.018422011,0.002602204,-0.01847964,-0.010598854
0.010868503,0.053389862,0.02010214,-0.01840677,0.035875604,0.037188932,-0.020955233,-0.014452334,-0.018455759,0.002583437,-0.01861315,-0.010662543
0.010833096,0.05355466,0.02005371,-0.01839657,0.03590028,0.037660755,-0.02108277,-0.014454526,-0.018467374,0.002564697,-0.018626483,-0.010647498
0.01092699,0.053727705,0.02017241,-0.018394364,0.03589709,0.037139468,-0.021164196,-0.014443005,-0.018481217,0.002593895,-0.018571274,-0.010682486
0.010911254,0.053482085,0.020097736,-0.018389696,0.035991475,0.037443977,-0.021135125,-0.014445735,-0.018476218,0.002570329,-0.018580405,-0.010678494
0.010927908,0.05381923,0.01991996,-0.018397525,0.035887327,0.037383247,-0.021058215,-0.014312376,-0.01848028,0.002538406,-0.018569287,-0.01061946
0.01082737,0.053642526,0.019929444,-0.018381134,0.035936456,0.037632395,-0.021070827,-0.014290149,-0.018444993,0.002524231,-0.018572496,-0.010625429
0.01084116,0.053511873,0.019931737,-0.018383121,0.03587857,0.037699793,-0.021010961,-0.014300883,-0.018425258,0.002545066,-0.01856812,-0.010641135
0.010780481,0.053577352,0.01997549,-0.018382384,0.035951894,0.037765913,-0.02102757,-0.014313564,-0.018423187,0.002542649,-0.018574405,-0.010632719
0.010872552,0.053433128,0.01989972,-0.018382506,0.036003575,0.038313456,-0.021032019,-0.014296396,-0.018374987,0.002546791,-0.01853826,-0.010645303
0.010827757,0.053536553,0.019922197,-0.018333057,0.03607933,0.037751544,-0.021124652,-0.014303609,-0.018360628,0.002543216,-0.018493379,-0.010712545
0.010864381,0.053454217,0.0199918,-0.0183277,0.03607177,0.03819776,-0.021139927,-0.014325752,-0.018403154,0.002574692,-0.018516166,-0.01067748
0.010983455,0.053542286,0.019947365,-0.018330118,0.03613312,0.03852722,-0.021103963,-0.014322809,-0.018375041,0.002517285,-0.018518288,-0.010640834
0.011082652,0.0536001,0.01989274,-0.018340549,0.03593836,0.03816378,-0.021090934,-0.014318077,-0.018414266,0.002512232,-0.01849482,-0.010673034
0.011036463,0.05356508,0.019932015,-0.01835281,0.035790328,0.038651638,-0.021095272,-0.014338532,-0.01842095,0.002504473,-0.018471118,-0.010648252
0.011182048,0.053954966,0.020044116,-0.018343126,0.0355766,0.038250193,-0.020953735,-0.014334356,-0.018385325,0.002509652,-0.01844688,-0.010613928
0.0112256,0.053932026,0.020090234,-0.018344738,0.03542971,0.03849397,-0.020730235,-0.014300725,-0.01836381,0.002526578,-0.018442389,-0.010665551
0.011134181,0.053748626,0.02011386,-0.018341739,0.035418596,0.038373645,-0.020682957,-0.014281194,-0.01833979,0.00254005,-0.018451791,-0.010651611
0.011362343,0.053876746,0.019934487,-0.018345714,0.03554623,0.038280934,-0.020747008,-0.014281131,-0.018408362,0.002585453,-0.018445712,-0.010679341
0.011363353,0.05379546,0.020109959,-0.018356524,0.03554577,0.037892688,-0.0209037,-0.014286175,-0.018393854,0.002519133,-0.018401334,-0.01070927
0.011435375,0.0538304,0.020113384,-0.018335918,0.035507984,0.03729994,-0.020967185,-0.014306426,-0.018367326,0.002484771,-0.018332053,-0.010718314
0.011328494,0.054023456,0.01996871,-0.018339809,0.035552733,0.037504744,-0.020908462,-0.01431263,-0.01836527,0.002505454,-0.018351568,-0.010671459
0.0112758,0.05352925,0.019935457,-0.018331097,0.035420343,0.036709122,-0.020819042,-0.014328129,-0.018369583,0.002514212,-0.018383984,-0.010589682
0.011287174,0.053651873,0.01996564,-0.018325876,0.035426978,0.036672756,-0.020843066,-0.014325433,-0.018361975,0.002483495,-0.018407127,-0.010547281
0.011265289,0.05341513,0.019922959,-0.018334106,0.035505682,0.036905773,-0.020873811,-0.014340078,-0.01838614,0.002467054,-0.018408194,-0.010613598
0.011175334,0.05328142,0.020106843,-0.01833291,0.035535954,0.03672264,-0.0208196,-0.014357002,-0.018395778,0.002512343,-0.018368384,-0.01055933
0.011216303,0.05334012,0.020012124,-0.018338308,0.0356089,0.036645956,-0.020842973,-0.014351469,-0.018411588,0.002538231,-0.018373786,-0.010573532
0.011116595,0.053117856,0.020033695,-0.018336803,0.03564191,0.0367173,-0.020889446,-0.014339838,-0.018405078,0.002555136,-0.01835063,-0.010597301
0.011160454,0.05329094,0.019973505,-0.018349877,0.035485923,0.03693345,-0.020938266,-0.014209892,-0.018388147,0.002553855,-0.018367652,-0.010598929
0.011213173,0.053459745,0.019924833,-0.018352896,0.03558302,0.03702744,-0.020862859,-0.014163009,-0.01839464,0.002499638,-0.018356133,-0.010595216
0.011530133,0.053757012,0.01998522,-0.018356184,0.03551695,0.03662833,-0.020877104,-0.014162707,-0.018392906,0.002325165,-0.018348245,-0.010692233
0.011351291,0.053667724,0.019954126,-0.018353203,0.03551893,0.03666738,-0.020862192,-0.014156429,-0.018387057,0.00233483,-0.01835395,-0.010694213
0.011274796,0.053454515,0.019938372,-0.018362207,0.035456862,0.0368196,-0.02084475,-0.014151083,-0.018385645,0.002337081,-0.018354608,-0.010686755
0.011160258,0.053265586,0.019913571,-0.01836886,0.03545456,0.036783073,-0.020715013,-0.014109279,-0.01839964,0.002314943,-0.018367937,-0.010703418
0.011099749,0.053145315,0.019905156,-0.0183565,0.035474423,0.036447514,-0.020794941,-0.014095976,-0.018380316,0.00230502,-0.018354153,-0.010598494
0.011045197,0.053129625,0.01992008,-0.018356733,0.03564345,0.036665764,-0.020799812,-0.014097123,-0.018382909,0.002304485,-0.018350309,-0.010593717
0.01112485,0.05321691,0.019849056,-0.01834878,0.035586655,0.036554832,-0.020894282,-0.014083569,-0.018412553,0.002301025,-0.018376691,-0.010587773
0.011060569,0.053126168,0.019970117,-0.018352542,0.035675377,0.036557138,-0.020762708,-0.014108257,-0.018427875,0.00229904,-0.018379712,-0.010576227
0.011259083,0.053436454,0.019888442,-0.018349176,0.035610225,0.03623767,-0.020899653,-0.01413699,-0.018449994,0.002363586,-0.018380329,-0.01063863
0.011223067,0.05312859,0.020061206,-0.018335115,0.035658732,0.035984665,-0.02087127,-0.014163757,-0.018502219,0.00236653,-0.018351158,-0.010641538
0.011168768,0.053264692,0.019981097,-0.018343242,0.036024824,0.036405507,-0.020936057,-0.014163003,-0.018512355,0.00228659,-0.018409772,-0.010742709
0.011161458,0.053180706,0.019876668,-0.018356135,0.03601604,0.036198817,-0.020901602,-0.014172435,-0.018514274,0.002270643,-0.018384382,-0.010700512
0.011161444,0.053071942,0.019986412,-0.018351743,0.036014747,0.036423523,-0.020992113,-0.014174688,-0.018510366,0.002249768,-0.01833574,-0.010624664
0.011170131,0.053142518,0.019949246,-0.018348528,0.036107346,0.036871757,-0.02094689,-0.014172019,-0.018506361,0.002278914,-0.018335506,-0.010636121
0.011083845,0.05313256,0.020042244,-0.01834934,0.036067862,0.036825813,-0.021105917,-0.014190101,-0.018514972,0.002318142,-0.018347202,-0.010666177
0.011061961,0.052958753,0.02001467,-0.018344248,0.03605983,0.03659102,-0.020973822,-0.014189772,-0.018521795,0.002283995,-0.018346883,-0.010645238
0.011057704,0.05306035,0.020005632,-0.018343048,0.03614882,0.03697956,-0.020908702,-0.014182922,-0.01852358,0.002260829,-0.018396754,-0.010647081
0.011043782,0.05287054,0.01996924,-0.01833972,0.036229353,0.037034165,-0.020822538,-0.01420121,-0.018503834,0.002173568,-0.018402357,-0.010643305
0.011077795,0.052907906,0.01992912,-0.018335227,0.036414627,0.03704732,-0.020925308,-0.014197109,-0.018519219,0.002231505,-0.018440614,-0.01067165
0.011062357,0.052729353,0.01995338,-0.018341005,0.03635081,0.03668357,-0.021089356,-0.014231149,-0.018517692,0.002279472,-0.01844572,-0.010622697
0.011024719,0.05281432,0.019768028,-0.018317286,0.036529504,0.036584396,-0.021089684,-0.014221856,-0.018511517,0.002222384,-0.01843554,-0.010580757
0.011073262,0.052773483,0.019804668,-0.018315012,0.036499456,0.03657824,-0.021083822,-0.014226215,-0.018520629,0.002257474,-0.01840757,-0.01056987
0.011149297,0.05282416,0.01982285,-0.018310672,0.036855936,0.03725641,-0.021062706,-0.014220715,-0.018529106,0.002240653,-0.01842161,-0.01068623
0.01101246,0.052775454,0.019906461,-0.01830751,0.036917057,0.037299026,-0.021055935,-0.0142469,-0.018522631,0.002257265,-0.01841809,-0.010619565
0.010909426,0.05266692,0.019967534,-0.018308045,0.03698735,0.03708946,-0.021043528,-0.014235373,-0.01850964,0.00228519,-0.018431177,-0.010570338
0.01081683,0.052644618,0.020052852,-0.018310916,0.036907922,0.037025344,-0.02110327,-0.014235425,-0.018519524,0.002346973,-0.018467302,-0.010482764
0.010679238,0.052672658,0.020130804,-0.018311419,0.03692528,0.037362885,-0.021131897,-0.01422667,-0.018541193,0.00225408,-0.018443897,-0.010473819
0.010816076,0.052870825,0.020122927,-0.018302917,0.036848523,0.03702668,-0.021078005,-0.014224581,-0.018496472,0.002265507,-0.018428175,-0.010459991
0.010803494,0.052841935,0.020100432,-0.018306851,0.036782686,0.037112884,-0.021051012,-0.014236596,-0.018490173,0.002261684,-0.018448992,-0.01046424
0.010872897,0.052771818,0.020090798,-0.01830593,0.03696291,0.037285794,-0.02106641,-0.01426164,-0.018500967,0.002288838,-0.018432923,-0.010431692
0.010916286,0.052668568,0.020104561,-0.018331869,0.036675446,0.03712868,-0.021022713,-0.014283462,-0.018521413,0.002299627,-0.01841863,-0.010436717
0.010882222,0.052725255,0.020123752,-0.018338218,0.03690137,0.03734768,-0.020986661,-0.01428701,-0.018488508,0.002258397,-0.018430745,-0.01042342
0.010799684,0.052754596,0.020123292,-0.018337745,0.03679753,0.03698034,-0.020949889,-0.014291391,-0.018470218,0.002200798,-0.01835858,-0.010380563
0.01084304,0.05274745,0.020092444,-0.018339897,0.036711965,0.036788575,-0.020846639,-0.014242572,-0.018467152,0.002209595,-0.018353693,-0.010371852
0.010735872,0.053166673,0.020151809,-0.018355193,0.036662288,0.036563497,-0.020825507,-0.014253972,-0.018509643,0.002198702,-0.018370332,-0.010349873
0.010549778,0.053213097,0.020126108,-0.01835903,0.03691849,0.03711291,-0.020932594,-0.014244329,-0.018494338,0.002233884,-0.018386947,-0.010305309
0.010567688,0.05335542,0.020003425,-0.018360214,0.036773495,0.036700603,-0.020917607,-0.014231685,-0.018521495,0.002232446,-0.018382095,-0.010340449
0.010512853,0.05339431,0.020080995,-0.018357141,0.03666198,0.03648949,-0.020930225,-0.014205222,-0.018495698,0.00225251,-0.018396882,-0.010348071
0.010532908,0.05302315,0.019955637,-0.01837859,0.037025914,0.036635946,-0.020912044,-0.014203325,-0.018486697,0.002243311,-0.01842393,-0.010431939
0.010408973,0.05285044,0.020258596,-0.018386805,0.036916893,0.03672987,-0.020660363,-0.014221316,-0.018447217,0.002244523,-0.018423282,-0.010415682
0.010579702,0.05294158,0.020079646,-0.018386325,0.037074205,0.037253752,-0.020773765,-0.014235116,-0.018404096,0.002250628,-0.018383037,-0.010399432
0.010623051,0.052907713,0.020097025,-0.018392086,0.037105534,0.037587244,-0.020794813,-0.01421076,-0.01842017,0.002250021,-0.018362805,-0.010340623
0.010666084,0.052804235,0.019978322,-0.018396068,0.03720603,0.037501574,-0.02085684,-0.01423608,-0.018416392,0.002252657,-0.01836183,-0.010346646
0.010725119,0.052658424,0.019961996,-0.018401165,0.03723302,0.037443493,-0.020820724,-0.01424797,-0.018421855,0.002234364,-0.01836918,-0.010333996
0.010783745,0.052774884,0.01994821,-0.018402234,0.03746918,0.037965033,-0.020891236,-0.01423686,-0.018411227,0.002224383,-0.018370047,-0.010304952
0.010760485,0.052755307,0.019943615,-0.018400664,0.037354104,0.03782536,-0.020917429,-0.014243007,-0.018370068,0.002237608,-0.018357635,-0.010308392
0.010747832,0.052938577,0.019899672,-0.018400053,0.037154086,0.03779277,-0.020865023,-0.014246866,-0.018366722,0.002240435,-0.01835367,-0.010327512
0.010741436,0.05311809,0.01993455,-0.0183999,0.03722849,0.038006812,-0.020806327,-0.014250489,-0.018355062,0.002229562,-0.018359285,-0.010235917
0.010695387,0.053317156,0.019846467,-0.018404694,0.03721263,0.03778275,-0.020800566,-0.014242823,-0.018361706,0.002209881,-0.018360784,-0.010245843
0.010707734,0.053217206,0.019918168,-0.018398924,0.0371732,0.037657883,-0.020792546,-0.014239688,-0.018364875,0.002213534,-0.018375082,-0.010244443
0.010672278,0.053061787,0.01996075,-0.018399412,0.03714508,0.037671518,-0.0207449,-0.014234825,-0.018368954,0.002211787,-0.018364288,-0.010289402
0.010749612,0.05308298,0.019832645,-0.018400157,0.037081357,0.037490256,-0.020692846,-0.014262935,-0.018369354,0.002221932,-0.018385852,-0.010317356
0.010619404,0.052886125,0.019855147,-0.018415434,0.03702208,0.037376992,-0.020646948,-0.014261974,-0.018366538,0.002165532,-0.01840626,-0.010141845
0.010665823,0.052837685,0.019836884,-0.018434877,0.0371509,0.03747383,-0.020612672,-0.014260668,-0.018361086,0.002169766,-0.018382033,-0.010166306
0.01062325,0.052888807,0.019961692,-0.018441698,0.037073925,0.037170667,-0.020652797,-0.014262005,-0.018345382,0.00218117,-0.018378716,-0.010150422
0.010650436,0.052913517,0.019883173,-0.018451903,0.037022315,0.037116334,-0.020626554,-0.014262049,-0.018365368,0.00218538,-0.018371485,-0.010129236
0.010698179,0.053110413,0.019899707,-0.018442562,0.03697465,0.037185065,-0.020615095,-0.014265291,-0.01841556,0.002129481,-0.0184088,-0.010097676
0.010709869,0.052994657,0.019917559,-0.018435918,0.036936734,0.036653567,-0.020739263,-0.014246763,-0.01843519,0.002152704,-0.01838861,-0.010081807
0.010778921,0.05308098,0.01993281,-0.01844056,0.03700928,0.03656804,-0.020753913,-0.014246229,-0.018423378,0.002177267,-0.018400578,-0.010115366
0.01082295,0.05325944,0.019915218,-0.018424358,0.03691618,0.03634503,-0.02092978,-0.014247905,-0.0184171,0.002166326,-0.018414922,-0.010198033
0.010861759,0.05318146,0.020061323,-0.018412206,0.036742803,0.03661438,-0.020966766,-0.014267782,-0.018472394,0.002165082,-0.01842918,-0.01022311
0.011076099,0.053258035,0.020004526,-0.018416507,0.0365115,0.036148872,-0.020861771,-0.014273394,-0.018463237,0.002105589,-0.018436762,-0.010209383
0.011077005,0.05330376,0.019974573,-0.018409887,0.03658619,0.036298603,-0.020747367,-0.014267687,-0.018445836,0.00210452,-0.018445333,-0.010247207
0.011053344,0.0533574,0.01987195,-0.018407328,0.03663392,0.03651716,-0.020753108,-0.014293093,-0.01841512,0.00210302,-0.018455956,-0.01023995
0.010973167,0.053340297,0.019870063,-0.018410584,0.03665182,0.036458317,-0.020676209,-0.014288864,-0.018403802,0.002111151,-0.018430956,-0.010263711
0.011022292,0.05331524,0.01989377,-0.018414164,0.036646724,0.036476314,-0.02065207,-0.014267216,-0.018425422,0.0021031,-0.018452058,-0.010312661
0.010954625,0.05325575,0.01988852,-0.01841563,0.036427733,0.036188252,-0.020618768,-0.014276201,-0.018410454,0.002106496,-0.018441945,-0.010348324
0.010986506,0.053440697,0.019878682,-0.01840453,0.036410775,0.035823505,-0.020691175,-0.014280128,-0.018424625,0.002112496,-0.018427419,-0.010348898
0.010919561,0.05348393,0.019859642,-0.018396098,0.036567006,0.03611185,-0.020743353,-0.014289643,-0.01843882,0.002061623,-0.018438622,-0.010348251
0.010832173,0.053445455,0.01986167,-0.018404856,0.036440022,0.036200058,-0.020771164,-0.014300651,-0.018435549,0.0020871,-0.018397547,-0.010418726
0.010808118,0.053421177,0.019924177,-0.018437978,0.036601625,0.03645799,-0.0206628,-0.014298059,-0.018435078,0.002076438,-0.018398374,-0.010430336
0.010806547,0.053554654,0.020011738,-0.018437736,0.036627416,0.03668733,-0.020743081,-0.01430882,-0.018412843,0.00210718,-0.01840859,-0.010382509
0.010806609,0.05343204,0.019994862,-0.018443998,0.03676565,0.03671606,-0.02074103,-0.014302893,-0.018456664,0.002082755,-0.018411417,-0.010387632
0.010769818,0.053396475,0.02004912,-0.01844393,0.036736317,0.036639318,-0.020738812,-0.014308797,-0.018449591,0.002077998,-0.018407613,-0.010385777
0.010790363,0.05326039,0.020017095,-0.018442763,0.036756113,0.036681447,-0.02074386,-0.014306938,-0.018432943,0.002094591,-0.018393006,-0.010438594
0.01079979,0.053593885,0.020012058,-0.018424848,0.036690623,0.036861714,-0.020696487,-0.014309016,-0.018406374,0.002089794,-0.01838725,-0.010404366
0.01080533,0.053499296,0.01999834,-0.018420277,0.036853377,0.03686252,-0.020836156,-0.014305905,-0.018399617,0.002084889,-0.018389529,-0.010421525
0.010789136,0.053660773,0.019890506,-0.018415388,0.0368158,0.037097715,-0.020885276,-0.014302758,-0.018436024,0.00206622,-0.018398365,-0.010406281
0.010743591,0.053902052,0.01995757,-0.018396826,0.036608603,0.036984596,-0.020949923,-0.014290868,-0.018481717,0.002064895,-0.018373491,-0.010398316
0.010805208,0.05377373,0.020055532,-0.018394338,0.03661939,0.036943182,-0.020941446,-0.014307108,-0.018478302,0.002046731,-0.018348314,-0.010386084
0.010758231,0.05390203,0.020051083,-0.018397257,0.0367005,0.03711672,-0.021009816,-0.014312592,-0.018472625,0.002048281,-0.018356454,-0.010361498
0.010695444,0.05373169,0.020030636,-0.018404031,0.03663332,0.036562283,-0.021008395,-0.014301305,-0.018473066,0.002052838,-0.018335653,-0.010371953
0.010742875,0.053595338,0.02004727,-0.018403996,0.03661337,0.036309518,-0.020976134,-0.014302832,-0.018455008,0.002057242,-0.0183608,-0.010332884
0.010514554,0.053754777,0.019986505,-0.018410914,0.03667725,0.03623022,-0.02098549,-0.014314142,-0.018457068,0.001918676,-0.018366905,-0.010339628
0.010408996,0.05371533,0.020117186,-0.018410118,0.03680928,0.036380667,-0.020977912,-0.014339007,-0.018450936,0.001891439,-0.018373596,-0.010309484
0.010519624,0.05377419,0.020134306,-0.01840833,0.036819406,0.036577556,-0.021032158,-0.014328674,-0.018467903,0.001877509,-0.018358007,-0.010245868
0.010490316,0.053596634,0.020103639,-0.018410616,0.036802277,0.03618403,-0.021015992,-0.014322784,-0.018414292,0.00184636,-0.0183655,-0.010417045
0.010436847,0.05354855,0.020095184,-0.018409053,0.036776863,0.03615418,-0.02098646,-0.014330838,-0.018391859,0.00185789,-0.018354578,-0.010400459
0.010391385,0.053491592,0.020022918,-0.01840651,0.036784988,0.035928406,-0.021070495,-0.014278186,-0.01838123,0.001850098,-0.018332109,-0.010428679
0.010362247,0.053551868,0.020014519,-0.018402863,0.036650762,0.03613921,-0.021133712,-0.014286845,-0.018410208,0.001858909,-0.018353006,-0.010431335
0.010395206,0.053489886,0.020128632,-0.018399049,0.036774177,0.036245372,-0.021136308,-0.014249726,-0.018399876,0.001867455,-0.018319093,-0.01032018
0.010389485,0.053459063,0.020046562,-0.018394178,0.03678885,0.03644626,-0.021098994,-0.014265007,-0.018379642,0.001870095,-0.018333951,-0.010332221
0.010374827,0.053505532,0.020081986,-0.01837487,0.0368117,0.036562,-0.021119334,-0.014273345,-0.018361226,0.001890282,-0.018316826,-0.010325867
0.010307245,0.053419147,0.02010453,-0.018382221,0.036451988,0.036062438,-0.021194099,-0.014273912,-0.018359764,0.001820535,-0.018317712,-0.010290448
0.010291081,0.053526934,0.020063067,-0.018379318,0.03656468,0.03578545,-0.021173168,-0.014240719,-0.018355977,0.001840292,-0.018293899,-0.010340976
0.010344558,0.05337097,0.020212496,-0.018368157,0.03648714,0.03611863,-0.021210935,-0.01422945,-0.018366992,0.001840738,-0.018291593,-0.010348827
0.010377316,0.053476024,0.020101076,-0.018376088,0.03643799,0.036390785,-0.02119591,-0.014219628,-0.0183503,0.001885901,-0.018299429,-0.01034843
0.010367996,0.0534985,0.020076256,-0.018370496,0.036524396,0.035961177,-0.021164468,-0.014206572,-0.018345462,0.001920297,-0.018292315,-0.010286758
0.010245536,0.053604543,0.0200704,-0.018368352,0.0365302,0.036098883,-0.021226853,-0.01424528,-0.018327145,0.001927814,-0.018306302,-0.010218604
0.010256918,0.053564567,0.020065028,-0.01837172,0.036445096,0.03581715,-0.021197166,-0.014255948,-0.018328141,0.001935005,-0.018306788,-0.010216342
0.010297727,0.05352025,0.020137232,-0.01835046,0.036207575,0.03591236,-0.021215538,-0.014258616,-0.018335579,0.001944413,-0.018306583,-0.0102163
0.010201768,0.053647082,0.02007481,-0.018354617,0.03610601,0.03575122,-0.02113945,-0.014255839,-0.01832815,0.001983753,-0.018343562,-0.010252042
